"datum";"uur";"x";"y";"bever"
"09/03/2018";"16:50";4,54367581754923;51,0034584808184;"BE1003"
"11/03/2018";"7:10";4,54359032213688;51,0034985670724;"BE1003"
"13/03/2018";"0:20";4,52871043235064;51,0087508326009;"BE1003"
"14/03/2018";"20:30";4,53477490693331;51,005925197781;"BE1003"
"19/03/2018";"06:50";4,54360775649548;51,0034920266859;"BE1003"
"23/03/2018";"6:40";4,54362250864506;51,0034907608046;"BE1003"
"28/03/2018";"06:51";4,53976381570101;51,0041017555221;"BE1003"
"28/03/2018";"23:18";4,5392203;51,0043916;"BE1003"
"29/03/2018";"02:44";4,5488441;51,0029198;"BE1003"
"03/04/2018";"11:15";4,5439517;51,0032574;"BE1003"
"13/04/2018";"23:50";4,5493882521987;51,0030335643971;"BE1003"
"19/04/2018";"23:03";4,5334294;51,0068018;"BE1003"
"20/04/2018";"01:28";4,5255035;51,0097856;"BE1003"
"26/04/2018";"10:45";4,54410664737225;51,0029991742682;"BE1003"
"27/04/2018";"00:16";4,5254177;51,0097518;"BE1003"
"01/05/2018";"09:30";4,55009702593088;51,0044602048241;"BE1003"
"26/04/2018";"18:16";4,5438069;51,0029038;"BE1003"
"02/05/2018";"15:40";4,5501396;51,0044355;"BE1003"
"02/05/2018";"20:17";4,5491338;51,0042532;"BE1003"
"02/05/2018";"21:50";4,5482969;51,0031899;"BE1003"
"05/05/2018";"05:45";4,55011948943138;51,0044049291265;"BE1003"
"07/05/2018";"16:36";4,5437238;51,0034481;"BE1003"
"09/05/2018";"00:32";4,5338881;51,0070347;"BE1003"
"14/05/2018";"NA:NA";4,5437533;51,0032625;"BE1003"
"17/05/2018";"04:20";4,5354974;51,0059444;"BE1003"
"17/05/2018";"12:48";4,5437104;51,0032642;"BE1003"
"23/05/2018";"03:53";4,544059;51,0023865;"BE1003"
"24/05/2018";"04:14";4,5325953;51,0070988;"BE1003"
"08/05/2018";"22:45";4,54422;51,0029131;"BE1003"
"31/05/2018";"04:12";4,5396602;51,0042769;"BE1003"
"31/05/2018";"12:44";4,5437533;51,0032625;"BE1003"
"05/06/2018";"00:29";4,5544446;51,0027342;"BE1003"
"05/06/2018";"03:25";4,5351648;51,0059646;"BE1003"
"04/06/2018";"22:40";4,550786;51,0033857;"BE1003"
"14/06/2018";"10:20";4,5433322;51,0034921;"BE1003"
"19/06/2018";"06:49";4,5424373075366;51,0029297609856;"BE1003"
"25/06/2018";"14:30";4,54351555556059;51,0034407584635;"BE1003"
"27/06/2018";"NA:NA";4,5304602;51,0082599;"BE1003"
"09/07/2018";"06:15";4,54120919108391;51,003311638245;"BE1003"
"09/07/2018";"06:35";4,54212047159672;51,0025607506365;"BE1003"
"17/07/2018";"06:05";4,5477471;51,0027673;"BE1003"
"01/08/2018";"09:00";4,5400438;51,0040288;"BE1003"
